Date,Mkt_Ret_60d,Mkt_Vol_20d
2009-04-02,-0.101025880259761,0.02728923034402306
2009-04-03,-0.06404429220055552,0.02721391666267976
2009-04-06,-0.07514945882602486,0.027056568681071234
2009-04-07,-0.07695122187635983,0.025526651014426686
2009-04-08,-0.044040371527178435,0.025541459191498223
2009-04-09,-0.0078732102431458,0.025566291853321245
2009-04-13,0.024586106588443846,0.025611073346604247
2009-04-14,0.006560560539953242,0.026088357083196557
2009-04-15,0.00940722156249163,0.02547334605983058
2009-04-16,0.08128547865376134,0.025253548330176272
2009-04-17,0.043464983379442934,0.024935967310069
2009-04-20,0.015433488215776503,0.0264834559646916
2009-04-21,0.0307884883802374,0.021626313713843937
2009-04-22,0.01750775037368646,0.021118643723125816
2009-04-23,0.017166345796843174,0.0211048631257171
2009-04-24,-0.0012558012948039599,0.0209026380824796
2009-04-27,0.02252403631990929,0.020547824472767786
2009-04-28,0.04047443731648337,0.018661838065513286
2009-04-29,0.06582087597506381,0.019019472039964094
2009-04-30,0.051417043610846536,0.018731532877784916
2009-05-01,0.06227125893153396,0.017771479439868666
2009-05-04,0.08230439663524391,0.01905302597551946
2009-05-05,0.04872715754689039,0.01893425530640949
2009-05-06,0.06543606163067128,0.017984260075665146
2009-05-07,0.10107528739333826,0.018493652491055446
2009-05-08,0.12016151539221909,0.01718815547304578
2009-05-11,0.09841111287017101,0.017922526830372393
2009-05-12,0.10706988775537396,0.017339492689439743
2009-05-13,0.12742598699871244,0.018424399737410006
2009-05-14,0.13982197382524042,0.018255981091717957
2009-05-15,0.1428110206979274,0.01834952743403298
2009-05-18,0.18681170854924378,0.01629843916229128
2009-05-19,0.22936590360890796,0.015954512893426753
2009-05-20,0.17653338554277775,0.01597357867574749
2009-05-21,0.16883683240215364,0.016383127855079116
2009-05-22,0.18562820370294952,0.016126785975316624
2009-05-26,0.243791130584619,0.01676998114965077
2009-05-27,0.2792042044531393,0.017375391656324842
2009-05-28,0.3068462276142443,0.017032280551602684
2009-05-29,0.2992097203067823,0.017376118472621396
2009-06-01,0.3873300975682159,0.0180110440571114
2009-06-02,0.3860840000314001,0.016563356373310335
2009-06-03,0.38482314613500646,0.016856452178659814
2009-06-04,0.31919789659488385,0.016562501127663522
2009-06-05,0.3109405692811722,0.01617232938415749
2009-06-08,0.25607889845119325,0.015424645110714294
2009-06-09,0.25269215541508006,0.014747887289548267
2009-06-10,0.2533044876845729,0.014740799391331005
2009-06-11,0.2215232573126651,0.013288162654730115
2009-06-12,0.19805441235945653,0.013233448226330356
2009-06-15,0.18526660342462575,0.014268865900827488
2009-06-16,0.19462902509678903,0.013296896372482206
2009-06-17,0.11347667298964348,0.013295649934865813
2009-06-18,0.14416870566143625,0.013275795160177142
2009-06-19,0.1364017547268499,0.012779238216017834
2009-06-22,0.08030719586418056,0.014628445208786455
2009-06-23,0.10102537075694928,0.01338879378195789
2009-06-24,0.15026098920819808,0.012904790107024259
2009-06-25,0.16448873355540394,0.01343645496401113
2009-06-26,0.1393878036985996,0.012862688536796741
2009-06-29,0.11738749444200303,0.01177362651380627
2009-06-30,0.09742909591521998,0.011878765923042267
2009-07-01,0.11066379221023781,0.011617369109497556
2009-07-02,0.10615196684672568,0.01282873897871682
2009-07-06,0.09423598584892767,0.012825743810174234
2009-07-07,0.03201814222747901,0.01338646854747622
2009-07-08,0.031073804852618014,0.013264812411515123
2009-07-09,0.05119288987300452,0.013315285152564443
2009-07-10,0.03761725552485862,0.013200119692306422
2009-07-13,0.04750229447230714,0.01454176795833233
2009-07-14,0.04641541571668251,0.01379367098903441
2009-07-15,0.1241379455513798,0.014990748499293593
2009-07-16,0.10082213478385715,0.01499634865652509
2009-07-17,0.11972701667348917,0.015095713221868043
2009-07-20,0.1206205373451763,0.015229749933950777
2009-07-21,0.10904543758575347,0.013272879679222823
2009-07-22,0.11940566767465044,0.013285393274365682
2009-07-23,0.1477344606055624,0.013888818703657012
2009-07-24,0.12843492498466524,0.013255844418837414
2009-07-27,0.13138431334410483,0.01318500955039083
2009-07-28,0.12007061643042638,0.013230798342398487
2009-07-29,0.08056345437548651,0.013045041426480905
2009-07-30,0.09558739913878389,0.013147505574
2009-07-31,0.07844744688148131,0.011013054383855142
2009-08-03,0.11168064833558744,0.011243478089826824
2009-08-04,0.0891465439823711,0.009623913320894526
2009-08-05,0.1067212274685907,0.009725514158455665
2009-08-06,0.10425705392518125,0.010032706118934668
2009-08-07,0.14762804953909492,0.009924160359515108
2009-08-10,0.1355154435561181,0.009241794500353397
2009-08-11,0.13057522732941762,0.010102045286470513
2009-08-12,0.111141030093451,0.008464710217924932
2009-08-13,0.12098052175529816,0.008398626917736721
2009-08-14,0.1198688361433351,0.008661660801893234
2009-08-17,0.10823190572733044,0.010512407089592878
2009-08-18,0.11940850328744679,0.010586678476986576
2009-08-19,0.10103649748349008,0.010684408663887873
2009-08-20,0.13260243255722637,0.00982765067029862
2009-08-21,0.1389320014616109,0.01060582947294873
2009-08-24,0.11900570497147522,0.010620872778249283
2009-08-25,0.09467964459311684,0.010492819542535503
2009-08-26,0.0938620063145299,0.010442600827170663
2009-08-27,0.11034790175829978,0.010286659823083511
2009-08-28,0.09979949070551775,0.010301013882333655
2009-08-31,0.08978077251817762,0.010022204706028883
